ID_ESTADO,ID_MUNICIPIO,PARTIDO_CI,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
21,55,NA,MARIA YLDA LIMON BONILLA,
21,55,SUM-CPP-PSI,,
21,55,CPP,JESUS HERNANDEZ RONQUILLO,
21,55,PSI,,
21,55,MOR,,
21,55,PES,,
21,55,CI1,,
21,55,CI2,,
21,55,CNR,Candidaturas no registradas,
21,55,NULOS,Votos nulos,
21,56,SUM-PAN-PRD-MC-CPP-PSI,,
21,56,SUM-PAN-PRD-MC-CPP,,
21,56,SUM-PAN-PRD-MC-PSI,,
21,56,SUM-PAN-PRD-CPP-PSI,,
21,56,SUM-PAN-MC-CPP-PSI,,
21,56,SUM-PAN-PRD-MC,,
21,56,SUM-PAN-PRD-CPP,,
21,56,SUM-PAN-PRD-PSI,,
21,56,SUM-PAN-MC-CPP,,
21,56,SUM-PAN-MC-PSI,,
21,56,SUM-PAN-CPP-PSI,,
21,56,SUM-PAN-PRD,,
21,56,SUM-PAN-CPP,,
21,56,SUM-PAN-MC,TOMAS TELLEZ ROJAS,
21,56,SUM-PAN-PSI,,
21,56,PAN,,
21,56,SUM-PRI-NA,,
21,56,PRI,NANCY  MARIN HERNANDEZ,
21,56,SUM-PRD-MC-CPP,,
21,56,SUM-PRD-MC-PSI,,
21,56,SUM-PRD-CPP-PSI,,
21,56,SUM-PRD-MC,,
21,56,SUM-PRD-CPP,,
21,56,SUM-PRD-PSI,,
21,56,PRD,NESTOR CABAÑAS MENDOZA,
21,56,SUM-PT-MOR-PES,JOSE RAUL BABINES PEREZ,
21,56,PT,,
21,56,SUM-PV-CPP-PSI,,
21,56,SUM-PV-CPP,,
21,56,SUM-PV-PSI,,
21,56,PV,ANA KAREN PEREZ GARCIA,
21,56,SUM-MC-CPP-PSI,,
21,56,SUM-MC-CPP,,
21,56,SUM-MC-PSI,,
21,56,MC,,
21,56,SUM-NA-CPP,,
21,56,NA,ANASTACIA ORTEGA TORIJA,
21,56,SUM-CPP-PSI,,
21,56,CPP,DEYSI MENDOZA CEREZO,
21,56,PSI,ADRIANA TELLEZ MENDOZA,
21,56,MOR,,
21,56,PES,,
21,56,CI1,,
21,56,CI2,,
21,56,CNR,Candidaturas no registradas,
21,56,NULOS,Votos nulos,
21,57,SUM-PAN-PRD-MC-CPP-PSI,,
21,57,SUM-PAN-PRD-MC-CPP,,
21,57,SUM-PAN-PRD-MC-PSI,,
21,57,SUM-PAN-PRD-CPP-PSI,,
21,57,SUM-PAN-MC-CPP-PSI,,
21,57,SUM-PAN-PRD-MC,,
21,57,SUM-PAN-PRD-CPP,FILOMENO SARMIENTO TORRES,
21,57,SUM-PAN-PRD-PSI,,
21,57,SUM-PAN-MC-CPP,,
21,57,SUM-PAN-MC-PSI,,
21,57,SUM-PAN-CPP-PSI,,
21,57,SUM-PAN-PRD,,
21,57,SUM-PAN-CPP,,
21,57,SUM-PAN-MC,,
21,57,SUM-PAN-PSI,,
21,57,PAN,,
21,57,SUM-PRI-NA,,
21,57,PRI,MARIA DE LOS ANGELES PEREZ YLLANES,
21,57,SUM-PRD-MC-CPP,,
21,57,SUM-PRD-MC-PSI,,
21,57,SUM-PRD-CPP-PSI,,
21,57,SUM-PRD-MC,,
21,57,SUM-PRD-CPP,,
21,57,SUM-PRD-PSI,,
21,57,PRD,,
21,57,SUM-PT-MOR-PES,MARIA GUADALUPE DANIEL HERNANDEZ,
21,57,PT,,
21,57,SUM-PV-CPP-PSI,,
21,57,SUM-PV-CPP,,
21,57,SUM-PV-PSI,,
21,57,PV,MIRIAM MUNIVE URCID,
21,57,SUM-MC-CPP-PSI,,
21,57,SUM-MC-CPP,,
21,57,SUM-MC-PSI,FELIPE BRETON TOVAR,
21,57,MC,,
21,57,SUM-NA-CPP,,
21,57,NA,GABRIEL PALESTINO ORTIZ,
21,57,SUM-CPP-PSI,,
21,57,CPP,,
21,57,PSI,,
21,57,MOR,,
21,57,PES,,
21,57,CI1,OMAR ALBERTO MUÑOZ ALFARO,
21,57,CI2,,
21,57,CNR,Candidaturas no registradas,
21,57,NULOS,Votos nulos,
21,58,SUM-PAN-PRD-MC-CPP-PSI,,
21,58,SUM-PAN-PRD-MC-CPP,,
21,58,SUM-PAN-PRD-MC-PSI,,
21,58,SUM-PAN-PRD-CPP-PSI,,
21,58,SUM-PAN-MC-CPP-PSI,,
21,58,SUM-PAN-PRD-MC,,
21,58,SUM-PAN-PRD-CPP,,
21,58,SUM-PAN-PRD-PSI,,
21,58,SUM-PAN-MC-CPP,,
21,58,SUM-PAN-MC-PSI,,
21,58,SUM-PAN-CPP-PSI,,
21,58,SUM-PAN-PRD,,
21,58,SUM-PAN-CPP,,
21,58,SUM-PAN-MC,ADRIANA LOPEZ PATIÑO,
21,58,SUM-PAN-PSI,,
21,58,PAN,,
21,58,SUM-PRI-NA,,
21,58,PRI,MARCOS SOLIS CARRERA,
21,58,SUM-PRD-MC-CPP,,
21,58,SUM-PRD-MC-PSI,,
21,58,SUM-PRD-CPP-PSI,,
21,58,SUM-PRD-MC,,
21,58,SUM-PRD-CPP,,
21,58,SUM-PRD-PSI,,
21,58,PRD,DIANA LAURA PATIÑO CABRERA,
21,58,SUM-PT-MOR-PES,YOLANDA RODRIGUEZ ROMANO,
21,58,PT,,
21,58,SUM-PV-CPP-PSI,,
21,58,SUM-PV-CPP,,
21,58,SUM-PV-PSI,,
21,58,PV,LUIS PATIÑO SOLIS,
21,58,SUM-MC-CPP-PSI,,
21,58,SUM-MC-CPP,,
21,58,SUM-MC-PSI,,
21,58,MC,,
21,58,SUM-NA-CPP,,
21,58,NA,,
21,58,SUM-CPP-PSI,,
21,58,CPP,GLORIA NEGREROS MENDOZA,
21,58,PSI,SARAHI ZEFERINO  ALONSO,
21,58,MOR,,
21,58,PES,,
21,58,CI1,,
21,58,CI2,,
21,58,CNR,Candidaturas no registradas,
21,58,NULOS,Votos nulos,
21,59,SUM-PAN-PRD-MC-CPP-PSI,,
21,59,SUM-PAN-PRD-MC-CPP,,
21,59,SUM-PAN-PRD-MC-PSI,,
21,59,SUM-PAN-PRD-CPP-PSI,,
21,59,SUM-PAN-MC-CPP-PSI,,
21,59,SUM-PAN-PRD-MC,,
21,59,SUM-PAN-PRD-CPP,,
21,59,SUM-PAN-PRD-PSI,,
21,59,SUM-PAN-MC-CPP,,
21,59,SUM-PAN-MC-PSI,,
21,59,SUM-PAN-CPP-PSI,,
21,59,SUM-PAN-PRD,JUAN MACIAS APARICIO,
21,59,SUM-PAN-CPP,,
21,59,SUM-PAN-MC,,
21,59,SUM-PAN-PSI,,
21,59,PAN,,
21,59,SUM-PRI-NA,,
21,59,PRI,GERSON  CALIXTO  DATTOLI ,
21,59,SUM-PRD-MC-CPP,,
21,59,SUM-PRD-MC-PSI,,
21,59,SUM-PRD-CPP-PSI,,
21,59,SUM-PRD-MC,,
21,59,SUM-PRD-CPP,,
21,59,SUM-PRD-PSI,,
21,59,PRD,,
21,59,SUM-PT-MOR-PES,RUFINA EDITH VILLA HERNANDEZ,
21,59,PT,,
21,59,SUM-PV-CPP-PSI,,
21,59,SUM-PV-CPP,,
21,59,SUM-PV-PSI,,
21,59,PV,ANGELA CASTILLO HERNANDEZ,
21,59,SUM-MC-CPP-PSI,,
21,59,SUM-MC-CPP,,
21,59,SUM-MC-PSI,,
21,59,MC,FERNANDO ANTONIO MORA BECERRIL,
21,59,SUM-NA-CPP,,
21,59,NA,NOHEMI SOTO APARICIO,
21,59,SUM-CPP-PSI,,
21,59,CPP,CAROLINA DOLORES CARREON GONZALEZ,
21,59,PSI,JUDITH MARLENN CRUZ SALAZAR,
21,59,MOR,,
21,59,PES,,
21,59,CI1,SILVIA GUERRERO MOLINA,
21,59,CI2,,
21,59,CNR,Candidaturas no registradas,
21,59,NULOS,Votos nulos,
21,60,SUM-PAN-PRD-MC-CPP-PSI,,
21,60,SUM-PAN-PRD-MC-CPP,,
21,60,SUM-PAN-PRD-MC-PSI,,
21,60,SUM-PAN-PRD-CPP-PSI,,
21,60,SUM-PAN-MC-CPP-PSI,,
21,60,SUM-PAN-PRD-MC,,
21,60,SUM-PAN-PRD-CPP,XOCHITL MARGARITA LOBATO VALLE,
21,60,SUM-PAN-PRD-PSI,,
21,60,SUM-PAN-MC-CPP,,
21,60,SUM-PAN-MC-PSI,,
21,60,SUM-PAN-CPP-PSI,,
21,60,SUM-PAN-PRD,,
21,60,SUM-PAN-CPP,,
21,60,SUM-PAN-MC,,
21,60,SUM-PAN-PSI,,
21,60,PAN,,
21,60,SUM-PRI-NA,,
21,60,PRI,GUILLERMO RAUL GONZALEZ HERNANDEZ,
21,60,SUM-PRD-MC-CPP,,
21,60,SUM-PRD-MC-PSI,,
21,60,SUM-PRD-CPP-PSI,,
21,60,SUM-PRD-MC,,
21,60,SUM-PRD-CPP,,
21,60,SUM-PRD-PSI,,
21,60,PRD,,
21,60,SUM-PT-MOR-PES,JOSE CORTE HERRERA,
21,60,PT,,
21,60,SUM-PV-CPP-PSI,,
21,60,SUM-PV-CPP,,
21,60,SUM-PV-PSI,,
21,60,PV,MIGUEL ALEJANDRO TOVAR LOBATO,
21,60,SUM-MC-CPP-PSI,,
21,60,SUM-MC-CPP,,
21,60,SUM-MC-PSI,,
21,60,MC,ANABEL RECHY BENAVIDEZ,
21,60,SUM-NA-CPP,,
21,60,NA,,
21,60,SUM-CPP-PSI,,
21,60,CPP,,
21,60,PSI,DAVID GONZALEZ REYES,
21,60,MOR,,
21,60,PES,,
21,60,CI1,,
21,60,CI2,,
21,60,CNR,Candidaturas no registradas,
21,60,NULOS,Votos nulos,
21,61,SUM-PAN-PRD-MC-CPP-PSI,,
21,61,SUM-PAN-PRD-MC-CPP,,
21,61,SUM-PAN-PRD-MC-PSI,,
21,61,SUM-PAN-PRD-CPP-PSI,,
21,61,SUM-PAN-MC-CPP-PSI,,
21,61,SUM-PAN-PRD-MC,MARGARITO MENESES MENESES,
21,61,SUM-PAN-PRD-CPP,,
21,61,SUM-PAN-PRD-PSI,,
21,61,SUM-PAN-MC-CPP,,
21,61,SUM-PAN-MC-PSI,,
21,61,SUM-PAN-CPP-PSI,,
21,61,SUM-PAN-PRD,,
21,61,SUM-PAN-CPP,,
21,61,SUM-PAN-MC,,
21,61,SUM-PAN-PSI,,
21,61,PAN,,
21,61,SUM-PRI-NA,,
21,61,PRI,BEATRIZ TLACOPILCO NOLASCO,
21,61,SUM-PRD-MC-CPP,,
21,61,SUM-PRD-MC-PSI,,
21,61,SUM-PRD-CPP-PSI,,
21,61,SUM-PRD-MC,,
21,61,SUM-PRD-CPP,,
21,61,SUM-PRD-PSI,,
21,61,PRD,,
21,61,SUM-PT-MOR-PES,VICTORIA ORTIZ ROJAS ,
21,61,PT,,
21,61,SUM-PV-CPP-PSI,,
21,61,SUM-PV-CPP,,
21,61,SUM-PV-PSI,,
21,61,PV,,
21,61,SUM-MC-CPP-PSI,,
21,61,SUM-MC-CPP,,
21,61,SUM-MC-PSI,,
21,61,MC,,
21,61,SUM-NA-CPP,GABRIEL TELA PEREZ,
21,61,NA,,
21,61,SUM-CPP-PSI,,
21,61,CPP,,
21,61,PSI,MARIA ISABEL LUNA PEREZ,
21,61,MOR,,
21,61,PES,,
21,61,CI1,JAVIER MENESES CONTRERAS,
21,61,CI2,,
21,61,CNR,Candidaturas no registradas,
21,61,NULOS,Votos nulos,
21,62,SUM-PAN-PRD-MC-CPP-PSI,,
21,62,SUM-PAN-PRD-MC-CPP,,
21,62,SUM-PAN-PRD-MC-PSI,HONOR HERNANDEZ HERNANDEZ,
21,62,SUM-PAN-PRD-CPP-PSI,,
21,62,SUM-PAN-MC-CPP-PSI,,
21,62,SUM-PAN-PRD-MC,,
21,62,SUM-PAN-PRD-CPP,,
21,62,SUM-PAN-PRD-PSI,,
21,62,SUM-PAN-MC-CPP,,
21,62,SUM-PAN-MC-PSI,,
21,62,SUM-PAN-CPP-PSI,,
21,62,SUM-PAN-PRD,,
21,62,SUM-PAN-CPP,,
21,62,SUM-PAN-MC,,
21,62,SUM-PAN-PSI,,
21,62,PAN,,
21,62,SUM-PRI-NA,LEONCIO GONZALEZ MENDOZA,
21,62,PRI,,
21,62,SUM-PRD-MC-CPP,,
21,62,SUM-PRD-MC-PSI,,
21,62,SUM-PRD-CPP-PSI,,
21,62,SUM-PRD-MC,,
21,62,SUM-PRD-CPP,,
21,62,SUM-PRD-PSI,,
21,62,PRD,,
21,62,SUM-PT-MOR-PES,MARGARITA GONZALEZ MARTINEZ,
21,62,PT,,
21,62,SUM-PV-CPP-PSI,,
21,62,SUM-PV-CPP,,
21,62,SUM-PV-PSI,,
21,62,PV,CARINA PUERTOS RODRIGUEZ,
21,62,SUM-MC-CPP-PSI,,
21,62,SUM-MC-CPP,,
21,62,SUM-MC-PSI,,
21,62,MC,,
21,62,SUM-NA-CPP,,
21,62,NA,,
21,62,SUM-CPP-PSI,,
21,62,CPP,BERENICE TRUJILLO CAVANZO,
21,62,PSI,,
21,62,MOR,,
21,62,PES,,
21,62,CI1,,
21,62,CI2,,
21,62,CNR,Candidaturas no registradas,
21,62,NULOS,Votos nulos,
21,63,SUM-PAN-PRD-MC-CPP-PSI,,
21,63,SUM-PAN-PRD-MC-CPP,,
21,63,SUM-PAN-PRD-MC-PSI,,
21,63,SUM-PAN-PRD-CPP-PSI,JORGE CASTRO FLORES,
21,63,SUM-PAN-MC-CPP-PSI,,
21,63,SUM-PAN-PRD-MC,,
21,63,SUM-PAN-PRD-CPP,,
21,63,SUM-PAN-PRD-PSI,,
21,63,SUM-PAN-MC-CPP,,
21,63,SUM-PAN-MC-PSI,,
21,63,SUM-PAN-CPP-PSI,,
21,63,SUM-PAN-PRD,,
21,63,SUM-PAN-CPP,,
21,63,SUM-PAN-MC,,
21,63,SUM-PAN-PSI,,
21,63,PAN,,
21,63,SUM-PRI-NA,,
21,63,PRI,ARGELIA CARRASCO LEZAMA,
21,63,SUM-PRD-MC-CPP,,
21,63,SUM-PRD-MC-PSI,,
21,63,SUM-PRD-CPP-PSI,,
21,63,SUM-PRD-MC,,
21,63,SUM-PRD-CPP,,
21,63,SUM-PRD-PSI,,
21,63,PRD,,
21,63,SUM-PT-MOR-PES,MIRIAM VERTINA SERRANO CASTILLA,
21,63,PT,,
21,63,SUM-PV-CPP-PSI,,
21,63,SUM-PV-CPP,,
21,63,SUM-PV-PSI,,
21,63,PV,,
21,63,SUM-MC-CPP-PSI,,
21,63,SUM-MC-CPP,,
21,63,SUM-MC-PSI,,
21,63,MC,MARGARITA CASTILLA GARCIA,
21,63,SUM-NA-CPP,,
21,63,NA,,
21,63,SUM-CPP-PSI,,
21,63,CPP,,
21,63,PSI,,
21,63,MOR,,
21,63,PES,,
21,63,CI1,,
21,63,CI2,,
21,63,CNR,Candidaturas no registradas,
21,63,NULOS,Votos nulos,
21,64,SUM-PAN-PRD-MC-CPP-PSI,,
21,64,SUM-PAN-PRD-MC-CPP,,
21,64,SUM-PAN-PRD-MC-PSI,,
21,64,SUM-PAN-PRD-CPP-PSI,,
21,64,SUM-PAN-MC-CPP-PSI,,
21,64,SUM-PAN-PRD-MC,BERNARDO VARILLAS RAMIREZ,
21,64,SUM-PAN-PRD-CPP,,
21,64,SUM-PAN-PRD-PSI,,
21,64,SUM-PAN-MC-CPP,,
21,64,SUM-PAN-MC-PSI,,
21,64,SUM-PAN-CPP-PSI,,
21,64,SUM-PAN-PRD,,
21,64,SUM-PAN-CPP,,
21,64,SUM-PAN-MC,,
21,64,SUM-PAN-PSI,,
21,64,PAN,,
21,64,SUM-PRI-NA,,
21,64,PRI,JOSE GUADALUPE  HUERTA MORALES ,
21,64,SUM-PRD-MC-CPP,,
21,64,SUM-PRD-MC-PSI,,
21,64,SUM-PRD-CPP-PSI,,
21,64,SUM-PRD-MC,,
21,64,SUM-PRD-CPP,,
21,64,SUM-PRD-PSI,,
21,64,PRD,,
21,64,SUM-PT-MOR-PES,BEATRIZ BRAVO  VELAZQUEZ,
21,64,PT,,
21,64,SUM-PV-CPP-PSI,,
21,64,SUM-PV-CPP,,
21,64,SUM-PV-PSI,,
21,64,PV,ANDRES MORALES ETCHEGARAY,
21,64,SUM-MC-CPP-PSI,,
21,64,SUM-MC-CPP,,
21,64,SUM-MC-PSI,,
21,64,MC,,
21,64,SUM-NA-CPP,CARLOS ALBERTO OLIVIER PACHECO,
21,64,NA,,
21,64,SUM-CPP-PSI,,
21,64,CPP,,
21,64,PSI,GAUDENCIO HERNANDEZ BRAVO,
21,64,MOR,,
21,64,PES,,
21,64,CI1,,
21,64,CI2,,
21,64,CNR,Candidaturas no registradas,
21,64,NULOS,Votos nulos,
21,65,SUM-PAN-PRD-MC-CPP-PSI,,
21,65,SUM-PAN-PRD-MC-CPP,GILDARDO VARGAS GARCIA,
21,65,SUM-PAN-PRD-MC-PSI,,
21,65,SUM-PAN-PRD-CPP-PSI,,
21,65,SUM-PAN-MC-CPP-PSI,,
21,65,SUM-PAN-PRD-MC,,
21,65,SUM-PAN-PRD-CPP,,
21,65,SUM-PAN-PRD-PSI,,
21,65,SUM-PAN-MC-CPP,,
21,65,SUM-PAN-MC-PSI,,
21,65,SUM-PAN-CPP-PSI,,
21,65,SUM-PAN-PRD,,
21,65,SUM-PAN-CPP,,
21,65,SUM-PAN-MC,,
21,65,SUM-PAN-PSI,,
21,65,PAN,,
21,65,SUM-PRI-NA,,
21,65,PRI,ADRIAN BONILLA CRUZ,
21,65,SUM-PRD-MC-CPP,,
21,65,SUM-PRD-MC-PSI,,
21,65,SUM-PRD-CPP-PSI,,
21,65,SUM-PRD-MC,,
21,65,SUM-PRD-CPP,,
21,65,SUM-PRD-PSI,,
21,65,PRD,,
21,65,SUM-PT-MOR-PES,PASCUAL MORALES MARTINEZ,
21,65,PT,,
21,65,SUM-PV-CPP-PSI,,
21,65,SUM-PV-CPP,,
21,65,SUM-PV-PSI,,
21,65,PV,PAOLA ALEJANDRO MARTINEZ,
21,65,SUM-MC-CPP-PSI,,
21,65,SUM-MC-CPP,,
21,65,SUM-MC-PSI,,
21,65,MC,,
21,65,SUM-NA-CPP,,
21,65,NA,JUAN ROGELIO GARCIA ESCUDERO,
21,65,SUM-CPP-PSI,,
21,65,CPP,,
21,65,PSI,TERESA SOLIS BARBIAUX,
21,65,MOR,,
21,65,PES,,
21,65,CI1,,
21,65,CI2,,
21,65,CNR,Candidaturas no registradas,
21,65,NULOS,Votos nulos,
21,66,SUM-PAN-PRD-MC-CPP-PSI,,
21,66,SUM-PAN-PRD-MC-CPP,,
21,66,SUM-PAN-PRD-MC-PSI,,
21,66,SUM-PAN-PRD-CPP-PSI,,
21,66,SUM-PAN-MC-CPP-PSI,,
21,66,SUM-PAN-PRD-MC,SANTIAGO RODOLFO MACHORRO ANICETO,
21,66,SUM-PAN-PRD-CPP,,
21,66,SUM-PAN-PRD-PSI,,
21,66,SUM-PAN-MC-CPP,,
21,66,SUM-PAN-MC-PSI,,
21,66,SUM-PAN-CPP-PSI,,
21,66,SUM-PAN-PRD,,
21,66,SUM-PAN-CPP,,
21,66,SUM-PAN-MC,,
21,66,SUM-PAN-PSI,,
21,66,PAN,,
21,66,SUM-PRI-NA,,
21,66,PRI,ANSELMO ALEJANDRO HUERTA DONADO,
21,66,SUM-PRD-MC-CPP,,
21,66,SUM-PRD-MC-PSI,,
21,66,SUM-PRD-CPP-PSI,,
21,66,SUM-PRD-MC,,
21,66,SUM-PRD-CPP,,
21,66,SUM-PRD-PSI,,
21,66,PRD,,
21,66,SUM-PT-MOR-PES,MIGUEL ANGEL ANTONIO VAZQUEZ,
21,66,PT,,
21,66,SUM-PV-CPP-PSI,,
21,66,SUM-PV-CPP,,
21,66,SUM-PV-PSI,,
21,66,PV,,
21,66,SUM-MC-CPP-PSI,,
21,66,SUM-MC-CPP,,
21,66,SUM-MC-PSI,,
21,66,MC,,
21,66,SUM-NA-CPP,MARIA DIMPNA SERRANO RIVERA,
21,66,NA,,
21,66,SUM-CPP-PSI,,
21,66,CPP,,
21,66,PSI,CAMILO LORENZO VERA JUAREZ,
21,66,MOR,,
21,66,PES,,
21,66,CI1,,
21,66,CI2,,
21,66,CNR,Candidaturas no registradas,
21,66,NULOS,Votos nulos,
21,67,SUM-PAN-PRD-MC-CPP-PSI,,
21,67,SUM-PAN-PRD-MC-CPP,,
21,67,SUM-PAN-PRD-MC-PSI,,
21,67,SUM-PAN-PRD-CPP-PSI,,
21,67,SUM-PAN-MC-CPP-PSI,,
21,67,SUM-PAN-PRD-MC,,
21,67,SUM-PAN-PRD-CPP,,
21,67,SUM-PAN-PRD-PSI,NORBERTO DOMINGUEZ NAVARRO,
21,67,SUM-PAN-MC-CPP,,
21,67,SUM-PAN-MC-PSI,,
21,67,SUM-PAN-CPP-PSI,,
21,67,SUM-PAN-PRD,,
21,67,SUM-PAN-CPP,,
21,67,SUM-PAN-MC,,
21,67,SUM-PAN-PSI,,
21,67,PAN,,
21,67,SUM-PRI-NA,,
21,67,PRI,REBELINO ALEJANDRO HERRERA MARTINEZ,
21,67,SUM-PRD-MC-CPP,,
21,67,SUM-PRD-MC-PSI,,
21,67,SUM-PRD-CPP-PSI,,
21,67,SUM-PRD-MC,,
21,67,SUM-PRD-CPP,,
21,67,SUM-PRD-PSI,,
21,67,PRD,,
21,67,SUM-PT-MOR-PES,CLEMENTINA ISABEL GIL CARIÑO,
21,67,PT,,
21,67,SUM-PV-CPP-PSI,,
21,67,SUM-PV-CPP,,
21,67,SUM-PV-PSI,,
21,67,PV,,
21,67,SUM-MC-CPP-PSI,,
21,67,SUM-MC-CPP,,
21,67,SUM-MC-PSI,,
21,67,MC,LILIA LETICIA HERRERA GUTIERREZ,
21,67,SUM-NA-CPP,,
21,67,NA,,
21,67,SUM-CPP-PSI,,
21,67,CPP,ARELI GONZALEZ HERNANDEZ,
21,67,PSI,,
21,67,MOR,,
21,67,PES,,
21,67,CI1,,
21,67,CI2,,
21,67,CNR,Candidaturas no registradas,
21,67,NULOS,Votos nulos,
21,68,SUM-PAN-PRD-MC-CPP-PSI,,
21,68,SUM-PAN-PRD-MC-CPP,,
21,68,SUM-PAN-PRD-MC-PSI,,
21,68,SUM-PAN-PRD-CPP-PSI,,
21,68,SUM-PAN-MC-CPP-PSI,,
21,68,SUM-PAN-PRD-MC,,
21,68,SUM-PAN-PRD-CPP,MARIA NORMA SONIA FUENTES RIVERA,
21,68,SUM-PAN-PRD-PSI,,
21,68,SUM-PAN-MC-CPP,,
21,68,SUM-PAN-MC-PSI,,
21,68,SUM-PAN-CPP-PSI,,
21,68,SUM-PAN-PRD,,
21,68,SUM-PAN-CPP,,
21,68,SUM-PAN-MC,,
21,68,SUM-PAN-PSI,,
21,68,PAN,,
21,68,SUM-PRI-NA,,
21,68,PRI,AURELIO FLORES SOLANO,
21,68,SUM-PRD-MC-CPP,,
21,68,SUM-PRD-MC-PSI,,
21,68,SUM-PRD-CPP-PSI,,
21,68,SUM-PRD-MC,,
21,68,SUM-PRD-CPP,,
21,68,SUM-PRD-PSI,,
21,68,PRD,,
21,68,SUM-PT-MOR-PES,FELIPE DOMINGUEZ MEDEL,
21,68,PT,,
21,68,SUM-PV-CPP-PSI,,
21,68,SUM-PV-CPP,,
21,68,SUM-PV-PSI,,
21,68,PV,PATRICIA JIMENEZ COLULA,
21,68,SUM-MC-CPP-PSI,,
21,68,SUM-MC-CPP,,
21,68,SUM-MC-PSI,,
21,68,MC,FELIPE CORTES HERNANDEZ,
21,68,SUM-NA-CPP,,
21,68,NA,LUIS ARMANDO SOSA GOMEZ,
21,68,SUM-CPP-PSI,,
21,68,CPP,,
21,68,PSI,JOSE ALFONSO PEREZ OSORIO,
21,68,MOR,,
21,68,PES,,
21,68,CI1,,
21,68,CI2,,
21,68,CNR,Candidaturas no registradas,
21,68,NULOS,Votos nulos,
21,69,SUM-PAN-PRD-MC-CPP-PSI,,
21,69,SUM-PAN-PRD-MC-CPP,,
21,69,SUM-PAN-PRD-MC-PSI,,
21,69,SUM-PAN-PRD-CPP-PSI,,
21,69,SUM-PAN-MC-CPP-PSI,,
21,69,SUM-PAN-PRD-MC,,
21,69,SUM-PAN-PRD-CPP,,
21,69,SUM-PAN-PRD-PSI,,
21,69,SUM-PAN-MC-CPP,,
21,69,SUM-PAN-MC-PSI,,
21,69,SUM-PAN-CPP-PSI,,
21,69,SUM-PAN-PRD,ANTONIO FRANCISCO PEREZ,
21,69,SUM-PAN-CPP,,
21,69,SUM-PAN-MC,,
21,69,SUM-PAN-PSI,,
21,69,PAN,,
21,69,SUM-PRI-NA,,
21,69,PRI,DUNIA HERNANDEZ RIVERA,
21,69,SUM-PRD-MC-CPP,,
21,69,SUM-PRD-MC-PSI,,
21,69,SUM-PRD-CPP-PSI,,
21,69,SUM-PRD-MC,,
21,69,SUM-PRD-CPP,,
21,69,SUM-PRD-PSI,,
21,69,PRD,,
21,69,SUM-PT-MOR-PES,CRISTINA SANCHEZ PEREZ,
21,69,PT,,
21,69,SUM-PV-CPP-PSI,,
21,69,SUM-PV-CPP,SATURNINO DAGOBERTO HERNANDEZ LOPEZ,
21,69,SUM-PV-PSI,,
21,69,PV,,
21,69,SUM-MC-CPP-PSI,,
21,69,SUM-MC-CPP,,
21,69,SUM-MC-PSI,,
21,69,MC,MARIANA CUEVAS GALINDO,
21,69,SUM-NA-CPP,,
21,69,NA,,
21,69,SUM-CPP-PSI,,
21,69,CPP,,
21,69,PSI,DULCE ESPERANZA PEREZ SANCHEZ,
21,69,MOR,,
21,69,PES,,
21,69,CI1,,
21,69,CI2,,
21,69,CNR,Candidaturas no registradas,
21,69,NULOS,Votos nulos,
21,70,SUM-PAN-PRD-MC-CPP-PSI,,
21,70,SUM-PAN-PRD-MC-CPP,,
21,70,SUM-PAN-PRD-MC-PSI,,
21,70,SUM-PAN-PRD-CPP-PSI,,
21,70,SUM-PAN-MC-CPP-PSI,,
21,70,SUM-PAN-PRD-MC,,
21,70,SUM-PAN-PRD-CPP,,
21,70,SUM-PAN-PRD-PSI,,
21,70,SUM-PAN-MC-CPP,,
21,70,SUM-PAN-MC-PSI,,
21,70,SUM-PAN-CPP-PSI,,
21,70,SUM-PAN-PRD,ERICA IBARRA VARGAS,
21,70,SUM-PAN-CPP,,
21,70,SUM-PAN-MC,,
21,70,SUM-PAN-PSI,,
21,70,PAN,,
21,70,SUM-PRI-NA,,
21,70,PRI,ANGEL LOPEZ CABRERA,
21,70,SUM-PRD-MC-CPP,,
21,70,SUM-PRD-MC-PSI,,
21,70,SUM-PRD-CPP-PSI,,
21,70,SUM-PRD-MC,,
21,70,SUM-PRD-CPP,,
21,70,SUM-PRD-PSI,,
21,70,PRD,,
21,70,SUM-PT-MOR-PES,NANCY ZUÑIGA MARQUEZ,
21,70,PT,,
21,70,SUM-PV-CPP-PSI,,
21,70,SUM-PV-CPP,,
21,70,SUM-PV-PSI,,
21,70,PV,,
21,70,SUM-MC-CPP-PSI,,
21,70,SUM-MC-CPP,,
21,70,SUM-MC-PSI,,
21,70,MC,MA LUISA APARICIO GALINDO,
21,70,SUM-NA-CPP,,
21,70,NA,,
21,70,SUM-CPP-PSI,,
21,70,CPP,GRISEL NERI MENDOZA,
21,70,PSI,MARIA DEL CARMEN CANALES DIMAS,
21,70,MOR,,
21,70,PES,,
21,70,CI1,,
21,70,CI2,,
21,70,CNR,Candidaturas no registradas,
21,70,NULOS,Votos nulos,
21,71,SUM-PAN-PRD-MC-CPP-PSI,,
21,71,SUM-PAN-PRD-MC-CPP,,
21,71,SUM-PAN-PRD-MC-PSI,,
21,71,SUM-PAN-PRD-CPP-PSI,,
21,71,SUM-PAN-MC-CPP-PSI,,
21,71,SUM-PAN-PRD-MC,LUCIO FLORES POPOCA,
